start	end	speaker	wconfidence	text
791660	792246	A	0.57056	molecules
792278	792474	A	0.99979	that
792512	793100	A	1.0	control
793470	793834	A	0.96	a
793872	794650	A	0.99092	motor,
795070	795386	A	0.99	a
795408	795862	A	0.97138	molecular
795926	796470	A	0.99943	motor,
796550	796794	A	0.99996	that
796832	797366	A	0.81375	drives
797398	797594	A	1.0	the
797632	798598	A	0.97713	flagella
798694	798906	A	0.99987	on
798928	799114	A	0.83	the
799152	800170	A	0.93973	bacteria.
800830	801434	A	0.89	And
801552	801882	A	1.0	the
801936	802614	A	0.87329	flagellum
802662	803046	A	1.0	allows
803078	803226	A	0.99999	it
803248	803434	A	1.0	to
803472	803970	A	0.9814	swim
804070	804826	A	0.84846	forwards
804938	805358	A	0.57806	or
805444	805790	A	0.99995	turn
805860	806046	A	0.99984	in
806068	806254	A	0.87465	some
806292	806542	A	0.99987	other
806596	807390	A	0.81093	direction.
808050	808510	A	0.7	And
808580	808938	A	0.99999	depending
808954	809086	A	0.99997	on
809108	809246	A	1.0	how
809268	809454	A	0.99686	it
809492	810270	A	0.5544	spins,
811490	811758	A	1.0	the
811764	812154	A	0.71621	creature
812202	812510	A	0.83911	either
812580	812910	A	0.99998	goes
812980	813166	A	0.85583	in
813188	813374	A	0.95	the
813412	813706	A	0.96244	direction
813738	813934	A	0.98	of
813972	814174	A	1.0	something
814212	814366	A	0.99951	it
814388	814714	A	0.49036	likes
814762	814926	A	1.0	or
814948	815134	A	0.99677	it
815172	815514	A	0.84514	stops
815562	815726	A	1.0	and
815748	816026	A	0.99766	turns
816058	816640	A	0.99745	around.
817430	817746	A	1.0	And
817768	817954	A	1.0	the
817992	818194	A	0.99996	stuff
818232	818338	A	0.99999	in
818344	818514	A	0.68	the
818552	819140	A	0.99061	middle
819910	820660	A	0.75096	is
821270	821586	A	1.0	a
821608	821842	A	0.99988	little
821896	822542	A	0.78666	molecular
822606	823102	A	0.47034	feedback
823166	823970	A	0.77004	loop
825030	825586	A	0.99998	that
825688	826350	A	0.58212	represents
826430	826674	A	1.0	the
826712	827106	A	0.99896	amount
827208	827570	A	0.69	of
827640	828750	A	0.80325	ligand
828910	829198	A	0.99999	in
829224	829414	A	0.74	the
829452	830034	A	0.99991	environment
830082	830246	A	0.9761	that
830268	830454	A	0.93	the
830492	831122	A	0.99782	bacterium
831186	831826	A	0.92223	expects
831858	832102	A	1.0	to
832156	832760	A	0.999	see.
833130	833494	A	0.99992	So
833532	833734	A	0.99925	this
833772	833974	A	0.99985	is
834012	834166	A	1.0	the
834188	834374	A	0.99999	middle
834412	834566	A	0.53	of
834588	834726	A	1.0	the
834748	835074	A	0.80092	reference
835122	835522	A	0.53322	frame
835586	835814	A	1.0	and
835852	836054	A	0.99999	it
836092	836514	A	0.99976	defines
836562	836822	A	1.0	the
836876	837362	A	0.93198	default
837426	838086	A	0.53781	value
838268	838614	A	0.99999	for
838652	838854	A	0.99999	what
838892	839190	A	0.94	the
839260	839922	A	0.99404	bacterium
839986	840214	A	1.0	is
840252	840850	A	0.68875	observing
840930	841126	A	0.99969	in
841148	841442	A	0.99709	its
841516	842410	A	0.95041	environment.
843150	843706	A	1.0	And
843808	844074	A	0.99999	if
844112	844566	A	0.76708	you're
844678	845002	A	0.99999	thinking
845056	845226	A	1.0	in
845248	845434	A	1.0	terms
845472	845578	A	1.0	of
845584	845706	A	1.0	the
845728	845962	A	0.99994	free
846016	846330	A	0.99988	energy
846400	846822	A	0.94467	principle
846886	847114	A	0.9731	or
847152	847798	A	0.77902	Bayesian
847894	848774	A	0.93897	inference,
848902	849194	A	0.99998	then
849232	849494	A	0.98106	you'll
849542	850022	A	0.53707	immediately
850086	850314	A	1.0	see
850352	850602	A	1.0	the
850656	851302	A	0.99993	concentration
851366	851546	A	0.89	of
851568	851754	A	1.0	this
851792	852294	A	0.80845	molecule
852342	852554	A	0.54061	is
852592	853046	A	0.99908	encoding
853078	853226	A	1.0	a
853248	853542	A	0.64986	prior
853606	854330	A	0.8644	probability,
855010	855470	A	0.95	the
855540	856394	A	0.97699	bacterium's
856442	856762	A	0.7478	prior
856826	857466	A	0.8696	probability
857578	857854	A	1.0	for
857892	858046	A	0.99999	what
858068	858254	A	0.99957	its
858292	858794	A	0.65803	environment
858842	859102	A	0.99938	is
859156	859760	A	0.99995	like.
860450	861198	A	1.0	And
861364	861790	A	1.0	the
861860	862238	A	1.0	zero
862324	862670	A	1.0	point,
862740	862926	A	1.0	the
862948	863434	A	0.40437	default
863482	864080	A	0.97725	value
864530	864894	A	1.0	of
864932	865134	A	1.0	that
865172	866278	A	0.35123	encoding,
866474	867266	A	0.99699	is
867448	867794	A	1.0	the
867832	868446	A	0.88215	ligand
868478	869118	A	0.79731	concentration
869214	869378	A	0.30503	in
869384	869554	A	0.9759	which
869592	869746	A	1.0	the
869768	870382	A	0.9974	bacterium
870446	870674	A	0.99999	does
870712	871300	A	0.96904	nothing.
872310	873060	A	0.99926	So
873670	874034	A	0.85	a
874072	874878	A	0.71469	QRF
874974	875234	A	0.99996	in
875272	875860	A	0.99981	general
876310	876626	A	0.9998	can
876648	876834	A	0.86267	be
876872	877582	A	0.787	characterized
877646	877874	A	0.99986	as
877912	878114	A	0.99913	an
878152	878654	A	0.99986	expected
878702	879166	A	0.99999	value,
879288	879526	A	0.99996	which
879548	879734	A	0.83613	is
879772	880214	A	0.97334	here
880332	880710	A	0.75	the
880780	881362	A	0.60355	concentration
881426	881654	A	0.93	of
881692	881894	A	0.99998	this
881932	882870	A	0.94474	molecule
883210	883622	A	0.78	p
883676	883990	A	0.85	y
884060	885426	A	0.90861	phosphorylated
885618	886118	A	0.99998	plus
886204	886406	A	1.0	a
886428	886578	A	0.9999	bunch
886594	886822	A	0.98	of
886876	887618	A	0.99963	computation,
887714	887926	A	0.99998	which
887948	888182	A	0.90512	is
888236	888454	A	0.50938	all
888492	888646	A	1.0	the
888668	888854	A	0.99999	rest
888892	888998	A	1.0	of
889004	889126	A	1.0	the
889148	889382	A	0.99989	things
889436	889606	A	0.88215	in
889628	889862	A	1.0	this
889916	890710	A	0.88874	diagram.
891950	892266	A	0.99998	So
892288	892426	A	0.99992	this
892448	892634	A	0.68322	is
892672	892826	A	1.0	a
892848	893034	A	0.99999	very
893072	893660	A	0.99055	simple
894030	894822	A	0.96551	QRF
894886	895254	A	0.99988	that's
895302	895734	A	0.86808	embodied
895782	895946	A	0.99983	by
895968	896106	A	0.53	a
896128	897130	A	0.66034	bacteria.
897470	897846	A	0.56691	Here's
897878	898026	A	0.93	a
898048	898426	A	0.99976	more
898528	899238	A	0.95618	complicated
899334	900330	A	0.98267	QRF
900750	901690	A	0.99874	that's
902110	902822	A	0.99988	embodied
902886	903500	A	1.0	by
903970	904954	A	0.99396	eukaryotic
905002	905482	A	0.90023	cells,
905546	905918	A	0.93589	or
906004	906302	A	0.99775	more
906356	906890	A	0.78045	complicated
906970	907386	A	0.99994	cells
907418	907614	A	0.99998	like
907652	907854	A	0.99995	our
907892	908670	A	0.51067	cells.
909170	909774	A	1.0	And
909892	910174	A	0.9998	this
910212	910414	A	0.99997	is
910452	910654	A	1.0	the
910692	911162	A	0.69021	reference
911226	911950	A	0.82261	frame
912450	913200	A	1.0	that
913570	914030	A	0.99986	makes
914100	914666	A	0.99996	decisions
914698	914942	A	1.0	about
914996	915262	A	0.99999	whether
915316	915626	A	0.70756	cells
915658	915806	A	0.99997	are
915828	916014	A	0.91537	going
916052	916206	A	1.0	to
916228	917070	A	0.69008	divide.
918150	918562	A	0.99796	So
918616	918786	A	1.0	on
918808	918946	A	1.0	the
918968	919250	A	0.65669	top
919320	919506	A	1.0	you
919528	919714	A	1.0	see
919752	919906	A	1.0	the
919928	920286	A	0.92768	cell's
920318	920814	A	0.98241	membrane,
920862	920978	A	1.0	and
920984	921058	A	0.99657	there
921064	921186	A	0.96709	are
921208	921346	A	0.99994	all
921368	921598	A	0.99997	sorts
921614	921746	A	1.0	of
921768	922302	A	0.85461	receptors
922366	922686	A	0.99974	sticking
922718	922866	A	1.0	out
922888	923026	A	1.0	of
923048	923570	A	0.9999	it
923720	924178	A	0.93487	that
924264	925086	A	0.99996	detect
925278	926046	A	0.96473	hormones
926078	926226	A	1.0	and
926248	927374	A	0.98663	neurotransmitters
927422	927634	A	1.0	and
927672	927966	A	0.99995	growth
927998	928510	A	0.99894	factors
928590	928834	A	1.0	and
928872	929086	A	1.0	this,
929128	929286	A	0.99871	that,
929308	929446	A	1.0	and
929468	929558	A	1.0	the
929564	929734	A	0.99982	other
929772	930214	A	0.99784	thing,
930332	930566	A	0.99998	many
930588	930726	A	0.71	of
930748	930934	A	0.99993	which
930972	931126	A	0.99467	are
931148	931474	A	0.96454	produced
931522	931686	A	1.0	by
931708	931942	A	0.99998	other
931996	932790	A	0.99796	cells.
933610	933974	A	1.0	And
934012	934310	A	0.7533	those
934380	935350	A	0.99936	receptors
936730	937650	A	0.78921	communicate
937730	938034	A	0.99782	via
938082	938246	A	0.97	a
938268	938406	A	0.99988	lot
938428	938614	A	0.55	of
938652	939590	A	0.89318	chemistry
940810	941560	A	0.99997	with
942910	943274	A	0.78	the
943312	944086	A	0.96702	nucleus,
944198	944474	A	1.0	which
944512	944714	A	0.99958	is
944752	945206	A	0.99915	contained
945238	945434	A	0.86544	in
945472	946060	A	0.99997	another
946590	947690	A	0.95452	membrane
948270	948730	A	1.0	and
948800	949226	A	0.67869	so
949328	949734	A	0.93437	serves
949782	950282	A	0.6288	as,
950416	950714	A	0.97498	in
950752	950858	A	1.0	a
950864	951130	A	0.79871	sense,
951200	951434	A	1.0	the
951472	952060	A	0.89595	outside
952510	953062	A	0.99928	upon
953126	953450	A	0.64251	which
953520	953802	A	1.0	the
953856	954306	A	0.99999	reference
954358	954634	A	0.95947	frame
954682	954846	A	0.97887	is
954868	955710	A	0.77204	acting.
956130	956542	A	1.0	And
956596	956766	A	1.0	what
956788	956974	A	0.76368	this
957012	957434	A	0.64206	reference
957482	957882	A	0.99992	frame
957946	958414	A	0.99964	does
958532	958958	A	0.99892	is
959044	959680	A	1.0	control
960530	960942	A	0.93	the
960996	961626	A	0.99961	transcription
961658	961854	A	1.0	of
961892	962094	A	1.0	large
962132	962382	A	0.98676	numbers
962436	962606	A	1.0	of
962628	963146	A	0.87107	molecules
963178	963326	A	0.99998	from
963348	963770	A	0.99642	DNA.
963850	964094	A	1.0	So
964132	964286	A	0.99986	it
964308	964686	A	0.92728	basically
964788	965354	A	0.99992	controls
965402	965614	A	1.0	what
965652	966122	A	0.77804	proteins
966186	966414	A	1.0	the
966452	966702	A	0.99998	cell
966756	966938	A	0.99996	is
966964	967586	A	0.71098	making.
967768	968066	A	1.0	And
968088	968274	A	0.99999	those
968312	968862	A	0.83655	proteins
968926	969106	A	0.99999	end
969128	969314	A	1.0	up
969352	969602	A	1.0	doing
969656	969922	A	1.0	something
969976	970242	A	0.99488	like
970296	970894	A	0.99976	restructuring
970942	971106	A	0.92	the
971128	972062	A	0.51705	cytoplasm
972126	972402	A	0.71	and
972456	972866	A	0.61208	actually
972968	973454	A	0.90762	driving
973502	973762	A	0.66329	cell
973816	974530	A	0.98714	division.
975190	975554	A	1.0	And
975592	975794	A	1.0	the
975832	976082	A	0.77478	stuff
976136	976306	A	1.0	in
976328	976466	A	1.0	the
976488	976674	A	1.0	middle
976712	976866	A	0.89	of
976888	977122	A	0.6288	this
977176	977582	A	0.84608	reference
977646	978370	A	0.99426	frame,
979050	979366	A	0.69207	which
979388	979586	A	0.97265	I've
979618	979986	A	0.93818	labeled
980018	980166	A	1.0	the
980188	980722	A	0.9827	integrative
980786	981400	A	0.84178	center,
982010	982662	A	0.75896	are
982796	983190	A	1.0	three
983260	984226	A	0.99185	molecules
984338	984758	A	0.83981	called
984844	985410	A	0.76159	RAF,
985490	985874	A	0.77839	mech
985922	986134	A	1.0	and
986172	987030	A	0.3968	ERC.
987450	987814	A	1.0	And
987852	988114	A	0.88296	they're
988162	988642	A	0.66624	connected
988706	989126	A	0.80418	by
989228	989858	A	0.90767	positive
989954	990600	A	0.78265	by
991130	991554	A	0.98202	bi
991612	992086	A	0.99929	directional
992118	992486	A	0.81064	feedback
992518	993450	A	0.51659	loops.
993950	994602	A	1.0	And
994736	995130	A	0.99999	they
995200	995770	A	0.5421	basically
995920	996870	A	0.38667	negotiate
996950	997194	A	1.0	the
997232	997782	A	0.90221	default
997846	998460	A	1.0	value
999390	1000186	A	0.73	of
1000368	1000714	A	1.0	the
1000752	1001798	A	0.97029	environment
1001974	1002314	A	1.0	at
1002352	1002554	A	1.0	which
1002592	1002794	A	0.97	the
1002832	1003178	A	0.99966	cell
1003264	1003610	A	0.99999	does
1003680	1004300	A	0.99999	nothing.
1005330	1005886	A	0.99967	So
1005988	1006346	A	0.99381	they're
1006378	1006526	A	1.0	the
1006548	1006830	A	0.69673	middle
1006900	1007038	A	1.0	of
1007044	1007214	A	0.99	the
1007252	1007642	A	0.90325	reference
1007706	1008458	A	0.99705	frame
1008634	1009022	A	0.99999	that
1009076	1009610	A	0.69003	represents
1009690	1009934	A	1.0	the
1009972	1010442	A	0.97069	cell's
1010506	1011210	A	0.99979	expectation
1011290	1012010	A	0.60278	values
1012090	1012382	A	0.9999	about
1012436	1012874	A	0.78192	what's
1012922	1013182	A	0.99979	going
1013236	1013550	A	0.98479	on
1013620	1013806	A	0.97385	in
1013828	1014062	A	0.95895	its
1014116	1014970	A	0.99282	environment.
1015130	1015646	A	0.82821	So
1015748	1016014	A	0.77014	you
1016052	1016206	A	1.0	can
1016228	1016646	A	0.99944	imagine
1016698	1016962	A	0.74	now
1017016	1017570	A	0.99988	what
1017720	1018254	A	0.99973	reference
1018302	1018654	A	0.99981	frames
1018702	1019118	A	0.9997	encoded
1019134	1019266	A	1.0	by
1019288	1019474	A	0.99553	our
1019512	1019854	A	0.63832	nervous
1019902	1020210	A	1.0	system
1020280	1020514	A	0.99977	look
1020552	1020754	A	0.99884	like.
1020792	1021134	A	0.51652	They're
1021182	1021870	A	0.9994	extremely
1021950	1022850	A	0.82755	complicated
1023190	1023698	A	0.73	and
1023784	1024174	A	0.52153	exist
1024222	1024482	A	0.97	at
1024536	1024942	A	0.90827	multiple
1025006	1025630	A	0.98985	scales,
1025710	1025906	A	0.99999	from
1025928	1026066	A	1.0	the
1026088	1026366	A	0.9948	scale
1026398	1026594	A	0.65	of
1026632	1027374	A	0.6619	molecules
1027422	1027682	A	0.64311	in
1027736	1028174	A	0.99887	cells
1028222	1028434	A	0.77	to
1028472	1029070	A	0.94	the
1029240	1029714	A	0.99764	scale
1029762	1029926	A	1.0	of
1029948	1030134	A	0.99999	large
1030172	1030594	A	0.96078	scale
1030642	1031122	A	0.99996	connections
1031186	1031800	A	0.99999	between
1032250	1032786	A	0.87776	parts
1032818	1033400	A	0.97	of
1034330	1034646	A	0.99983	our
1034668	1035350	A	0.55158	brains.
1037370	1037782	A	0.99984	So
1037836	1038006	A	0.99993	how
1038028	1038166	A	0.99989	do
1038188	1038326	A	0.99997	we
1038348	1038834	A	0.99734	represent
1038882	1039046	A	1.0	all
1039068	1039302	A	0.99996	this
1039356	1039960	A	1.0	stuff?
1041050	1041366	A	0.99491	There
1041388	1041586	A	0.99991	are
1041628	1041786	A	0.91094	many
1041808	1041994	A	0.99969	ways
1042032	1042186	A	0.99	to
1042208	1042394	A	0.9999	do
1042432	1043020	A	0.99999	this,
1043470	1043834	A	0.99998	but
1043872	1044074	A	0.95911	this
1044112	1044314	A	0.99054	is
1044352	1044986	A	1.0	a
1045168	1045862	A	0.94091	particularly
1045926	1046298	A	0.9914	simple
1046384	1047020	A	1.0	way.
1048350	1048714	A	0.99999	It
1048752	1049254	A	0.98672	assumes
1049302	1049850	A	0.99993	that
1050000	1050566	A	0.88551	whatever's
1050598	1050746	A	1.0	in
1050768	1050906	A	1.0	the
1050928	1051210	A	0.99999	middle,
1051280	1051466	A	0.99999	which
1051488	1051674	A	0.99894	is
1051712	1051962	A	0.99972	here
1052016	1052330	A	0.99987	called
1052400	1052634	A	1.0	C
1052672	1053450	A	0.98315	prime
1054610	1055360	A	0.92522	is
1056450	1057006	A	0.99	the
1057108	1057566	A	0.99995	most
1057668	1058174	A	0.99908	general
1058292	1058960	A	0.93689	thing
1059410	1059822	A	0.76853	that
1059876	1060142	A	0.99	the
1060196	1060762	A	0.67351	inputs
1060826	1061006	A	0.99999	can
1061028	1061262	A	1.0	give
1061316	1061774	A	1.0	information
1061892	1062560	A	0.73	to
1062930	1063438	A	0.95	and
1063524	1063774	A	1.0	the
1063812	1064110	A	0.99997	most
1064180	1064654	A	0.74797	general
1064772	1065342	A	0.99994	thing
1065476	1065774	A	0.99992	that
1065812	1065966	A	1.0	can
1065988	1066222	A	1.0	give
1066276	1066746	A	1.0	information
1066868	1067106	A	0.98	to
1067128	1067362	A	0.89	the
1067416	1068370	A	0.75125	outputs.
1069030	1069634	A	1.0	And
1069752	1070130	A	0.99996	most
1070200	1070578	A	0.99992	general
1070664	1071106	A	0.99858	here
1071208	1071474	A	0.99882	has
1071512	1071762	A	0.83	a
1071816	1072302	A	0.98851	category
1072366	1072974	A	0.94374	theoretic
1073022	1073890	A	0.99999	definition
1075510	1076306	A	0.9999	so
1076488	1076834	A	0.63074	it
1076872	1077026	A	0.66159	can
1077048	1077620	A	0.97963	be
1078550	1079178	A	0.85715	stated
1079214	1079366	A	0.99998	in
1079388	1079478	A	1.0	a
1079484	1079606	A	0.99998	way
1079628	1080242	A	0.93131	that's
1080386	1081074	A	0.88984	equivalent
1081122	1081526	A	0.99998	across
1081628	1081942	A	0.99997	many
1081996	1082600	A	0.7876	different
1083610	1084214	A	0.99316	specific
1084332	1085154	A	0.53329	mathematical
1085202	1086070	A	0.99893	forms.
1086570	1086982	A	0.99995	But
1087036	1087206	A	1.0	if
1087228	1087474	A	0.96764	you're
1087522	1087874	A	0.9476	familiar
1087922	1088230	A	0.99998	with
1088300	1088706	A	0.3405	neural
1088738	1089442	A	0.79393	networks,
1089506	1089782	A	0.99994	this
1089836	1090054	A	0.99998	will
1090092	1090438	A	0.99999	look
1090524	1090774	A	1.0	to
1090812	1091110	A	0.99998	you
1091180	1091318	A	1.0	a
1091324	1091554	A	0.99936	lot
1091612	1091834	A	0.98616	like
1091872	1092026	A	1.0	the
1092048	1092566	A	0.98167	skeleton
1092598	1092794	A	0.59	of
1092832	1092986	A	1.0	a
1093008	1093702	A	0.65878	variational
1093766	1094086	A	0.99881	auto
1094118	1095158	A	0.78812	encoder.
1095334	1095674	A	0.89	And
1095712	1096006	A	0.99996	that's
1096038	1096426	A	0.99997	basically
1096528	1096794	A	0.8067	what
1096832	1097034	A	0.99626	it
1097072	1097660	A	0.99998	is.
1098910	1099274	A	0.84	And
1099312	1099418	A	1.0	I
1099424	1099558	A	0.99879	don't
1099574	1099706	A	0.99684	want
1099728	1099866	A	1.0	to
1099888	1100170	A	0.76875	deal
1100240	1100474	A	0.99998	with
1100512	1101050	A	0.95462	this
1101200	1101990	A	0.83177	formalism
1102070	1102406	A	0.55182	except
1102438	1102634	A	1.0	to
1102672	1102826	A	0.99999	say
1102848	1102986	A	0.99997	that
1103008	1103242	A	0.98956	it
1103296	1103750	A	0.85473	exists
1103830	1104086	A	1.0	and
1104128	1104286	A	0.87441	is
1104308	1104542	A	0.99973	very
1104596	1105470	A	0.91625	convenient,
1106530	1107018	A	0.99959	except
1107034	1107214	A	1.0	to
1107252	1107454	A	1.0	say
1107492	1107694	A	1.0	that
1107732	1107886	A	1.0	we
1107908	1108238	A	0.99999	can
1108324	1109150	A	0.99977	attach
1110450	1110862	A	0.99999	this
1110916	1111134	A	0.87879	kind
1111172	1111374	A	0.89	of
1111412	1111882	A	0.57992	formal
1111946	1112830	A	0.99851	diagram
1113330	1113694	A	0.51423	as
1113732	1113934	A	1.0	a
1113972	1114634	A	0.98067	representation
1114682	1114846	A	1.0	of
1114868	1115006	A	1.0	a
1115028	1116010	A	0.96262	QRF
1116170	1116746	A	1.0	to
1116868	1117202	A	0.9626	our
1117256	1117982	A	0.54837	representation
1118046	1118226	A	1.0	of
1118248	1118434	A	0.96	the
1118472	1119262	A	0.84357	boundary
1119406	1119858	A	1.0	between
1119944	1120242	A	1.0	two
1120296	1120942	A	0.99734	interacting
1121006	1121620	A	0.99996	agents.
1122550	1123106	A	0.78	And
1123208	1123474	A	0.95622	we
1123512	1123762	A	0.9999	can
1123816	1124420	A	0.72268	use
1125030	1125442	A	0.99998	these
1125496	1126014	A	0.79271	formal
1126062	1126930	A	0.9487	structures
1127910	1128322	A	1.0	to
1128376	1128786	A	0.96066	drive
1128888	1129166	A	1.0	the
1129208	1129682	A	0.74025	measurement
1129746	1130354	A	0.84653	operators
1130402	1130662	A	0.99999	that
1130716	1131030	A	0.99997	actually
1131100	1131698	A	0.73995	implement
1131794	1132322	A	0.99895	physical
1132386	1132758	A	0.99998	changes
1132844	1133046	A	0.99999	on
1133068	1133254	A	0.99998	this
1133292	1134070	A	0.57114	boundary.
1135530	1136326	A	0.82	And
1136508	1137058	A	0.49974	I'll
1137154	1137714	A	0.99949	represent
1137762	1137974	A	0.99982	this
1138012	1138310	A	0.62616	whole
1138380	1139000	A	0.98753	business
1139530	1139942	A	1.0	with
1139996	1140310	A	1.0	just
1140380	1140662	A	1.0	a
1140716	1141282	A	0.87958	triangle
1141346	1141758	A	0.9677	labeled
1141794	1142186	A	0.57	Q
1142288	1142554	A	0.99952	for
1142592	1142842	A	0.99996	some
1142896	1143910	A	0.78118	QRF
1144070	1144566	A	0.65981	that's
1144598	1145046	A	0.99822	attached
1145078	1145418	A	0.9	to
1145504	1145706	A	1.0	the
1145728	1146646	A	0.97243	boundary.
1146838	1147146	A	1.0	And
1147168	1147354	A	0.54899	we
1147392	1147546	A	0.99999	can
1147568	1147754	A	0.99996	use
1147792	1147994	A	0.99707	this
1148032	1148330	A	0.99954	simple
1148400	1149238	A	0.88174	notation
1149414	1150234	A	0.541	then
1150432	1150986	A	0.83	to
1151088	1152102	A	0.59879	investigate
1152246	1152554	A	1.0	what
1152592	1152918	A	0.87555	sorts
1152934	1153114	A	1.0	of
1153152	1153954	A	0.9953	structures
1154102	1154462	A	0.97	one
1154516	1155214	A	0.99901	gets
1155412	1155774	A	1.0	when
1155812	1156110	A	0.8	one
1156180	1156474	A	0.59963	starts
1156522	1156734	A	1.0	to
1156772	1156974	A	0.99999	think
1157012	1157310	A	0.99999	about
1157380	1157914	A	0.9984	systems
1157962	1158222	A	0.99999	as
1158276	1159002	A	0.81899	implementing
1159066	1159486	A	0.99996	specific
1159588	1160830	A	0.97149	QRFs.
1162290	1162750	A	0.54	And
1162820	1163146	A	0.99969	here's
1163178	1163374	A	1.0	the
1163412	1164010	A	0.51227	structure
1164090	1164670	A	1.0	of
1164820	1165182	A	1.0	the
1165236	1165866	A	0.85457	minimal
1165978	1166398	A	0.99994	system
1166484	1166698	A	1.0	that
1166724	1166914	A	0.71692	we
1166952	1167154	A	0.99996	can
1167192	1167394	A	0.99998	really
1167432	1167634	A	1.0	think
1167672	1167826	A	1.0	of
1167848	1168034	A	0.5202	as
1168072	1168370	A	0.9998	an
1168440	1168914	A	0.99976	interesting
1169032	1169970	A	0.99203	observer.
1170870	1171426	A	1.0	And
1171528	1171794	A	0.99975	this
1171832	1171986	A	0.99974	is
1172008	1172194	A	0.77	a
1172232	1172626	A	0.99997	system
1172728	1173138	A	0.70858	that
1173224	1173618	A	0.83222	has
1173704	1174050	A	0.99999	some
1174120	1175170	A	0.67636	QRF
1175670	1175986	A	0.99999	that
1176008	1176286	A	0.99256	I've
1176318	1176562	A	0.99993	called
1176616	1177220	A	0.66	E
1177590	1178050	A	0.99999	that
1178120	1178402	A	0.99998	looks
1178456	1178626	A	1.0	at
1178648	1178834	A	1.0	its
1178872	1179514	A	0.99999	environment,
1179582	1179766	A	0.99	the
1179788	1179926	A	0.99995	part
1179948	1180086	A	1.0	of
1180108	1180294	A	0.99997	its
1180332	1180834	A	1.0	environment
1180882	1181046	A	0.99999	that
1181068	1181302	A	0.85408	it
1181356	1181622	A	0.9363	can
1181676	1182374	A	0.99966	actually
1182572	1183266	A	0.99913	observe
1183298	1183542	A	0.75	and
1183596	1183910	A	0.97227	act
1183980	1184600	A	0.99999	on,
1185450	1186150	A	1.0	and
1186300	1186662	A	0.99941	it
1186716	1187202	A	0.55151	defines
1187266	1187494	A	1.0	a
1187532	1188370	A	0.99775	sector
1188530	1189238	A	0.57	of
1189404	1189782	A	0.56	the
1189836	1190630	A	0.84261	boundary
1192110	1192522	A	0.99996	which
1192576	1193174	A	0.98423	mathematically
1193222	1193386	A	0.99998	is
1193408	1193546	A	1.0	just
1193568	1193754	A	0.91	the
1193792	1194166	A	0.99884	image
1194198	1194346	A	1.0	of
1194368	1194650	A	0.84038	this
1194720	1195770	A	0.74617	Qrfe
1197950	1198700	A	0.99281	that
1199150	1199514	A	1.0	the
1199552	1199898	A	1.0	system
1199984	1200282	A	0.76555	can
1200336	1201078	A	0.96514	manipulate.
1201174	1201434	A	0.99999	So
1201472	1201626	A	1.0	this
1201648	1201786	A	0.99997	is
1201808	1201946	A	1.0	the
1201968	1202154	A	0.95995	part
1202192	1202298	A	1.0	of
1202304	1202474	A	1.0	the
1202512	1203430	A	0.84686	environment
1203590	1203914	A	0.80982	or
1203952	1204166	A	1.0	the
1204208	1204366	A	0.99999	part
1204388	1204478	A	1.0	of
1204484	1204558	A	1.0	the
1204564	1204954	A	0.61205	boundary
1205002	1205166	A	1.0	that
1205188	1205326	A	1.0	the
1205348	1205678	A	0.99927	system
1205764	1206206	A	1.0	actually
1206308	1206842	A	0.99865	sees
1206906	1207134	A	1.0	and
1207172	1207374	A	0.9999	can
1207412	1207614	A	1.0	do
1207652	1207902	A	1.0	something
1207956	1208560	A	1.0	about.
1209890	1210640	A	1.0	And
1211570	1211934	A	0.99994	for
1211972	1212222	A	1.0	this
1212276	1212746	A	0.85319	observer
1212778	1212878	A	1.0	to
1212884	1213054	A	1.0	be
1213092	1213680	A	0.85343	interesting,
1214210	1214574	A	0.83116	it
1214612	1214862	A	0.8354	needs
1214916	1215086	A	1.0	to
1215108	1215294	A	0.99999	be
1215332	1215534	A	0.99998	able
1215572	1215870	A	1.0	to
1215940	1216410	A	0.64744	detect
1216490	1216698	A	1.0	the
1216724	1217058	A	0.98047	difference
1217144	1217586	A	0.99999	between
1217688	1217954	A	0.89754	what
1217992	1218194	A	0.99998	it
1218232	1218750	A	0.99978	sees
1218830	1219460	A	0.99	now
1219910	1220322	A	1.0	and
1220376	1220594	A	1.0	what
1220632	1220786	A	0.99995	it
1220808	1221474	A	0.77509	saw
1221672	1222130	A	0.99993	just
1222200	1222820	A	0.99994	then
1223430	1223794	A	0.99999	so
1223832	1223986	A	0.99999	that
1224008	1224098	A	0.99998	it
1224104	1224322	A	0.82061	can
1224376	1224830	A	0.89015	decide
1224910	1225250	A	0.74454	whether
1225320	1225506	A	1.0	to
1225528	1225762	A	0.88559	take
1225816	1226082	A	0.99999	some
1226136	1226494	A	0.99983	action
1226542	1226754	A	0.99997	or
1226792	1227380	A	0.99663	other.
1227750	1228066	A	0.99999	So
1228088	1228274	A	0.5939	it
1228312	1228514	A	0.99996	needs
1228552	1228706	A	1.0	a
1228728	1229578	A	0.88471	memory
1229774	1230086	A	1.0	and
1230108	1230294	A	0.99999	that
1230332	1230882	A	0.975	requires
1230946	1231318	A	0.99952	another
1231404	1232550	A	0.87418	QRF
1233130	1233590	A	1.0	that
1233660	1233990	A	0.99428	has
1234060	1234390	A	0.68365	some
1234460	1235090	A	0.66143	allocated
1235170	1235462	A	0.57762	piece
1235516	1235638	A	1.0	of
1235644	1235766	A	1.0	the
