start	end	speaker	wconfidence	text
900072	900878	B	0.99221	theorems
901054	901442	B	0.9988	things
901496	901954	B	0.99987	that
902072	902494	B	0.48251	Alice
902542	902658	B	1.0	and
902664	902894	B	0.99062	Bob
902942	903294	B	0.99902	cannot
903342	903554	B	0.93709	do,
903592	904180	B	0.94	and
905030	905406	B	0.9912	it's
905438	905742	B	0.96044	mainly
905806	906034	B	0.99378	having
906072	906226	B	1.0	to
906248	906386	B	0.99712	do
906408	906642	B	0.93076	about
906696	907486	B	0.99968	measuring
907678	907986	B	0.95448	their
908008	908194	B	0.96874	own
908232	909034	B	0.44296	entanglement
909182	909842	B	0.64293	entropy
909906	910278	B	1.0	and
910364	910786	B	0.87135	counting
910818	911186	B	0.98464	degrees
911218	911366	B	1.0	of
911388	912070	B	0.99411	freedom.
913850	914166	B	1.0	I
914188	914758	B	0.99997	guess
914924	915302	B	0.99939	this
915356	915960	B	0.98874	has
916410	916726	B	1.0	a
916748	916934	B	0.99997	very
916972	917586	B	0.99133	holographic
917618	917862	B	0.99431	feel
917916	918086	B	1.0	to
918108	918582	B	0.99988	it,
918716	919014	B	1.0	and
919052	919302	B	0.84523	also
919356	919622	B	0.99991	maybe
919676	920086	B	0.99997	even
920188	920358	B	1.0	a
920364	920486	B	0.99995	bit
920508	920598	B	1.0	of
920604	920726	B	0.88	a
920748	921326	B	0.14024	Goddess
921378	921814	B	0.83321	theorem
921862	922122	B	0.63931	feel
922176	922346	B	1.0	to
922368	922554	B	0.99959	it.
922592	922842	B	0.9959	So
922896	923066	B	0.92	I
923088	923238	B	0.99957	don't
923254	923386	B	0.9999	know
923408	923642	B	0.99827	if
923696	923974	B	0.99931	Chris
924022	924186	B	0.99997	wants
924208	924346	B	1.0	to
924368	924646	B	0.99991	comment
924678	924826	B	0.99998	on
924848	925420	B	0.99665	that.
927950	928458	C	0.9985	Well,
928544	928886	C	0.56118	I'll
928918	929114	C	0.99973	just
929152	929354	C	0.99998	say
929392	930074	C	0.99878	that
930272	930586	C	1.0	I
930608	930794	C	0.99941	think
930832	931082	C	0.99999	this
931136	931402	C	0.99998	does
931456	931818	C	0.99985	have
931904	932154	C	0.61	a
932192	932394	C	0.99487	kind
932432	933020	C	0.95	of
935310	935958	C	0.94555	girdle
936054	937138	C	0.88494	undecidability
937254	937582	C	0.79133	feel
937636	937854	C	0.74	to
937892	938478	C	0.99855	it,
938644	938974	C	0.99449	in
939012	939454	C	0.99979	that
939572	939854	C	0.99997	there
939892	940094	C	0.84494	are
940132	940286	C	0.95	a
940308	940590	C	1.0	large
940660	940894	C	0.99999	number
940932	941182	C	1.0	of
941236	941646	C	0.99997	questions
941748	942158	C	0.99992	that
942244	942794	C	0.60496	Alice
942842	943242	C	0.99464	can't
943306	943920	C	0.99971	answer,
944630	945380	C	0.99137	which
947030	947586	C	0.99986	certainly
947688	948334	C	0.97727	suggests
948382	948546	C	0.99	a
948568	949182	C	0.99976	formulation
949246	949426	C	0.99931	in
949448	949682	C	0.97412	terms
949736	949954	C	1.0	of
949992	951250	C	0.69312	incompleteness.
952310	953060	C	0.91	And
955670	955986	C	1.0	the
956008	956318	C	0.99995	connection
956334	956466	C	0.98	to
956488	956878	C	0.20335	Gertle's
956894	957246	C	0.95717	theorem
957278	957474	C	0.99504	is
957512	957810	C	0.9998	actually
957880	958210	C	0.99997	something
958280	958754	C	0.99988	that
958872	959166	C	0.99949	Jim
959198	959770	C	0.35253	Glazberg
959790	959926	C	0.94	and
959948	960086	C	1.0	I
960108	960294	C	0.99996	are
960332	960678	C	0.99998	currently
960764	961110	C	0.99972	working
961180	961800	C	0.8089	on,
963770	964566	C	0.89	and
964748	965266	C	0.99996	hopefully
965298	965506	C	0.60446	we'll
965538	965686	C	0.99997	be
965708	965846	C	0.99999	able
965868	966006	C	1.0	to
966028	966214	C	0.99998	make
966252	966502	C	0.59639	that
966556	966994	C	0.99993	connection
967042	967302	C	0.99997	more
967356	968150	C	0.96029	precise.
968730	969394	C	0.98874	But
969532	969786	C	1.0	the
969808	969994	C	1.0	point
970032	970186	C	1.0	of
970208	970394	C	0.99999	these
970432	970998	C	0.99987	statements
971094	971402	C	0.99995	is
971456	971722	C	0.99993	just
971776	971994	C	1.0	to
972032	972726	C	0.72471	emphasize
972838	973500	C	0.54922	that
977150	977514	C	0.76	a
977552	977850	C	1.0	single
977920	978890	C	0.94018	observer
980190	980742	C	0.98197	that's
980806	982570	C	0.23723	uncompartmentalized
984210	985070	C	0.98183	cannot
985650	986394	C	0.81098	determine
986442	986846	C	0.99997	anything
986948	987358	C	0.99999	about
987444	987694	C	1.0	the
987732	988394	C	0.99977	entanglement
988442	988906	C	0.99424	entropy
988938	989086	C	1.0	of
989108	989294	C	1.0	the
989332	990090	C	0.85116	environment.
990250	991054	C	1.0	And
991252	991566	C	0.99999	this
991588	991726	C	0.99999	is
991748	991934	C	0.9228	just
991972	992174	C	1.0	the
992212	992510	C	1.0	result
992580	993200	C	0.9997	that
994130	994506	C	1.0	to
994548	994910	C	0.98047	measure
994990	996050	C	0.9974	entanglement,
997350	997666	C	0.99999	you
997688	997826	C	0.99998	have
997848	997986	C	1.0	to
998008	998290	C	0.99987	employ
998360	998498	C	1.0	a
998504	998718	C	0.85317	lock
998734	999214	C	0.90865	protocol.
999262	999474	C	0.58551	So
999512	999666	C	0.99996	you
999688	999826	C	0.99998	have
999848	999986	C	1.0	to
1000008	1000146	C	0.99997	have
1000168	1000702	C	0.99997	classical
1000766	1001730	C	0.998	communication.
1002710	1003460	C	1.0	And
1004310	1005060	C	0.99995	this
1006810	1007670	C	0.99425	raises
1009370	1009686	C	1.0	a
1009708	1010274	C	0.97802	fundamental
1010322	1010630	C	0.99999	issue
1010700	1010886	C	0.99878	in
1010908	1011142	C	0.89	the
1011196	1011842	C	0.96424	theory,
1011986	1012680	C	0.63	and
1013210	1013960	C	0.98417	that
1015130	1015890	C	0.99999	classical
1015970	1016930	C	0.93973	communication
1017090	1017800	C	0.99997	is
1018410	1018918	C	0.64615	an
1019004	1019534	C	0.74792	exchange
1019602	1019786	C	1.0	of
1019808	1020380	C	0.62531	information
1021390	1022140	C	0.99984	that
1022750	1023430	C	0.99985	cannot
1023510	1023802	C	1.0	be
1023856	1024806	C	0.44771	represented
1024918	1025530	C	0.99998	as
1025680	1025994	C	1.0	a
1026032	1026620	C	0.99998	single
1027150	1027990	C	0.88491	quantum
1028070	1028700	C	0.99998	process.
1029390	1030250	C	0.30628	Hence,
1031230	1031546	C	0.99999	you
1031568	1031958	C	0.62538	have
1032064	1032522	C	0.99525	language
1032586	1033198	C	0.99996	like
1033364	1033694	C	1.0	the
1033732	1034106	C	0.99643	collapse
1034138	1034286	C	1.0	of
1034308	1034398	C	1.0	the
1034404	1034666	C	0.99978	wave
1034698	1034942	C	0.99867	function
1034996	1035214	C	0.60772	or
1035252	1035502	C	0.99995	these
1035556	1035962	C	0.99999	various
1036026	1036640	C	0.99993	other
1037970	1038922	C	0.53868	decoherence,
1038986	1039178	C	1.0	et
1039194	1039418	C	0.99188	cetera,
1039434	1039610	C	0.98	et
1039610	1039914	C	0.63652	cetera,
1039962	1040174	C	0.66977	these
1040212	1040602	C	0.99992	various
1040666	1040894	C	0.99999	ways
1040932	1041134	C	0.57	of
1041172	1041326	C	1.0	trying
1041348	1041534	C	0.51	to
1041572	1041914	C	0.84159	capture
1041962	1042222	C	1.0	this
1042276	1042590	C	1.0	idea
1042660	1043280	C	0.90699	that
1043890	1044650	C	1.0	something
1044820	1045298	C	0.99458	different
1045384	1045682	C	1.0	and
1045736	1046542	C	0.9015	irreversible
1046606	1046882	C	0.99192	is
1046936	1047540	C	0.99998	happening
1048470	1048786	C	0.99939	as
1048808	1048994	C	0.74527	soon
1049032	1049186	C	0.99999	as
1049208	1049394	C	0.99998	you
1049432	1049586	C	0.99966	talk
1049608	1049890	C	0.63432	about
1049960	1050510	C	0.99977	classical
1050590	1051570	C	0.97617	communication.
1052950	1053700	C	0.84154	So
1057290	1057654	C	1.0	the
1057692	1057942	C	1.0	point
1057996	1058550	C	0.99288	is,
1058700	1059062	C	0.99975	for
1059116	1059394	C	0.62707	Alice
1059442	1059606	C	1.0	to
1059628	1059922	C	0.99965	measure
1059986	1060262	C	0.99997	anything
1060316	1060534	C	0.99992	about
1060572	1060726	C	1.0	the
1060748	1061234	C	0.99923	entanglement
1061282	1061666	C	0.69287	entropy
1061698	1061894	C	0.94	of
1061932	1062626	C	0.65477	Bob,
1062818	1063174	C	0.99994	she
1063212	1063414	C	0.5604	has
1063452	1063654	C	1.0	to
1063692	1063990	C	0.99996	be
1064060	1065030	C	0.80469	sectored.
1066250	1066758	C	0.99787	So
1066844	1067238	C	0.99999	her
1067324	1068082	C	0.99977	entanglement
1068146	1069110	C	0.98483	entropy
1069870	1070234	C	0.9925	has
1070272	1070570	C	1.0	to
1070640	1071530	C	0.99934	decrease,
1072110	1072522	C	0.99953	but
1072576	1072842	C	0.9999	she
1072896	1073222	C	0.87786	can't
1073286	1073562	C	0.9999	know
1073616	1074122	C	0.99977	that.
1074256	1074554	C	0.99962	She
1074592	1074902	C	0.83218	can't
1074966	1075434	C	0.99991	actually
1075552	1075930	C	0.99995	know
1076000	1076234	C	0.99994	that
1076272	1076474	C	0.99995	she
1076512	1076762	C	0.99995	has
1076816	1077318	C	0.66163	sectored
1077334	1077974	C	0.99774	compartments
1078022	1078186	C	0.99992	when
1078208	1078346	C	0.99999	we
1078368	1078554	C	0.99993	think
1078592	1078746	C	1.0	of
1078768	1079174	C	0.71156	Alice
1079222	1079386	C	0.9994	as
1079408	1079546	C	0.99996	an
1079568	1079946	C	1.0	entire
1080048	1080700	C	0.99999	system.
1081470	1082230	C	0.96691	So
1082400	1082926	C	0.52562	from
1083028	1083438	C	0.87	now
1083524	1084160	C	0.99998	on,
1084930	1085386	C	0.99983	we're
1085418	1085614	C	0.99999	going
1085652	1085806	C	1.0	to
1085828	1086062	C	0.99999	be
1086116	1086430	C	0.99999	talking
1086500	1087120	C	0.99999	about
1089170	1089534	C	1.0	the
1089572	1089918	C	0.99546	very
1090004	1090538	C	0.99999	limited
1090634	1090990	C	0.99995	points
1091060	1091342	C	1.0	of
1091396	1091854	C	1.0	view
1091972	1092302	C	1.0	of
1092356	1092862	C	1.0	particular
1092996	1094030	C	0.98996	observers.
1094870	1095620	C	1.0	And
1096070	1096820	C	0.54	to
1097750	1098162	C	0.99999	talk
1098216	1098530	C	1.0	about
1098600	1099218	C	0.99999	that.
1099384	1099618	C	1.0	I
1099624	1100034	C	0.90172	think
1100152	1100542	C	0.99475	it's
1100606	1100882	C	0.99999	very
1100936	1101346	C	1.0	important
1101448	1101762	C	1.0	to
1101816	1102274	C	1.0	keep
1102392	1102722	C	0.99945	these
1102776	1103230	C	0.98793	various
1103310	1104078	C	0.99996	limitations
1104174	1104386	C	0.99999	in
1104408	1104980	C	0.99996	mind,
1105590	1106002	C	0.99999	because
1106056	1106286	C	0.86238	there's
1106318	1106514	C	1.0	a
1106552	1107140	C	0.82	real
1108890	1109762	C	0.69823	distinction
1109906	1110600	C	0.99998	between
1111290	1112086	C	0.99987	what
1112268	1112614	C	0.99988	we
1112652	1112902	C	0.99986	can
1112956	1113560	C	0.98946	say
1114730	1115910	C	0.82946	effectively
1117530	1117942	C	0.99985	from
1117996	1118262	C	0.99996	this
1118316	1118486	C	0.99528	kind
1118508	1119078	C	0.61	of
1119244	1119758	C	0.97809	God's
1119794	1120006	C	0.99816	eye
1120038	1120186	C	1.0	point
1120208	1120346	C	1.0	of
1120368	1120554	C	0.99999	view
1120592	1120746	C	0.99998	that
1120768	1120966	C	0.99961	we're
1120998	1121414	C	0.99981	adopting.
1121462	1121674	C	0.97983	As
1121712	1122358	C	0.99552	theorists
1122454	1122714	C	0.99986	where
1122752	1122954	C	0.99994	we
1122992	1123580	C	0.98189	say
1124990	1125670	C	0.75043	Alice
1125750	1126380	C	0.99982	has
1126830	1127494	C	0.99688	sectors
1127542	1127706	C	0.91811	that
1127728	1127914	C	0.99832	are
1127952	1128582	C	0.99977	communicating
1128646	1129530	C	0.98545	classically
1130590	1131340	C	0.96	and
1132830	1133580	C	0.99457	what
1134270	1135314	C	0.35578	Alice's
1135382	1135806	C	0.99994	system
1135908	1136174	C	0.99997	can
1136212	1136414	C	0.99999	do
1136452	1136654	C	0.79474	from
1136692	1136894	C	0.99998	her
1136932	1137134	C	1.0	point
1137172	1137326	C	1.0	of
1137348	1137920	C	0.99968	view
1138450	1139200	C	0.97365	or
1140450	1140958	C	0.9994	her
1141044	1141642	C	0.99888	sectors
1141706	1141886	C	0.99995	can
1141908	1142142	C	0.99999	do
1142196	1142414	C	0.99997	from
1142452	1142702	C	0.99986	their
1142756	1143022	C	0.99908	points
1143076	1143246	C	1.0	of
1143268	1143838	C	0.99997	view.
1144004	1144334	C	0.99	And
1144372	1144538	C	0.99997	this
1144564	1144754	C	0.97642	is
1144792	1145042	C	1.0	a
1145096	1145678	C	0.93177	distinction
1145774	1146318	C	0.53096	that's
1146414	1146818	C	0.99997	often
1146904	1147790	C	0.99663	ignored,
1147950	1148370	C	0.99952	but
1148440	1148766	C	0.99943	it's
1148798	1149090	C	0.99999	important
1149160	1149298	C	1.0	to
1149304	1149474	C	0.99998	keep
1149512	1149666	C	0.99982	it
1149688	1149826	C	0.99997	in
1149848	1150420	C	0.99666	mind.
1157190	1157940	A	0.99996	Awesome.
1158310	1158722	A	0.98683	Thanks
1158776	1158946	A	0.99999	for
1158968	1159202	A	0.999	this
1159256	1159860	A	0.84878	line
1160390	1161330	A	0.88605	ender.
1161690	1162198	B	0.99587	Yeah.
1162284	1163014	B	0.9416	So
1163212	1163478	B	0.72469	should
1163484	1163654	B	0.9351	we
1163692	1164280	B	0.98355	continue?
1165130	1165880	B	0.9988	Yeah,
1170330	1171080	B	0.79848	then
1171870	1172138	B	0.93	I
1172144	1172362	B	0.97394	guess
1172416	1172586	B	0.99952	we
1172608	1172746	B	0.99943	get
1172768	1173242	B	1.0	to
1173376	1173626	B	1.0	the
1173648	1173882	B	0.9999	proper
1173936	1174662	B	0.99995	material
1174806	1175114	B	0.9	of
1175152	1175306	B	1.0	the
1175328	1175466	B	0.99958	last
1175488	1175846	B	0.99642	lecture,
1175878	1176074	B	0.99981	which
1176112	1176506	B	0.99978	is
1176608	1176874	B	0.99987	what
1176912	1177210	B	0.99997	happens
1177280	1177466	B	0.99999	when
1177488	1177578	B	0.99998	you
1177584	1177754	B	0.99998	have
1177792	1178570	B	0.94547	sectors
1178990	1179402	B	0.99944	that
1179456	1180154	B	0.94962	are
1180352	1181286	B	0.9064	commutative,
1181398	1181626	B	0.99997	such
1181648	1182266	B	0.69454	as
1182448	1182794	B	1.0	two
1182832	1183174	B	0.99941	portions
1183222	1183434	B	1.0	of
1183472	1183826	B	0.93899	Alice
1183878	1184570	B	0.96498	involved
1184730	1185246	B	0.99803	that
1185348	1185614	B	0.99806	have
1185652	1186240	B	1.0	to
1186610	1187450	B	0.99904	communicate
1187530	1188350	B	0.98303	classically.
1189010	1189326	B	0.52012	This
1189348	1189486	B	0.99977	is
1189508	1189646	B	0.99991	what
1189668	1190106	B	0.98749	requires
1190138	1190238	B	0.99	the
1190244	1190602	B	0.99924	classical
1190666	1191194	B	0.99913	communication
1191242	1191950	B	0.8969	tick.
1195330	1195598	B	0.97881	Let
1195604	1195774	B	0.75	me
1195812	1196400	B	0.97795	see.
1197910	1198660	B	0.87992	So
1199030	1199394	B	0.6415	would
1199432	1199538	B	0.94617	it
1199544	1199858	B	0.99885	be
1199944	1200194	B	0.816	fair
1200232	1200386	B	1.0	to
1200408	1200594	B	0.99656	say,
1200632	1201406	B	0.98992	Chris,
1201598	1202290	B	0.97546	this
1202440	1202850	B	0.99975	only
1202920	1203154	B	0.99407	such
1203192	1203298	B	1.0	a
1203304	1203790	B	0.99973	classical
1203870	1204354	B	0.99987	channel,
1204472	1204706	B	0.8979	such
1204728	1204866	B	0.99882	as
1204888	1204978	B	1.0	the
1204984	1205154	B	0.99	one
1205192	1205870	B	0.66088	shown
1206030	1206354	B	0.99993	in
1206392	1206980	B	0.99848	this
1207590	1208414	B	0.99954	slide
1208542	1209650	B	0.99936	requires
1209990	1210354	B	0.91764	free
1210392	1211074	B	0.98952	energy.
1211272	1211586	B	0.73148	Is
1211608	1211794	B	0.87336	that
1211832	1212178	B	0.98975	right?
1212264	1212562	B	0.90198	Because
1212616	1212926	B	0.96214	there's
1212958	1213298	B	0.99874	some
1213384	1213742	B	0.94617	writing
1213806	1214034	B	0.58349	into
1214072	1214178	B	0.97	a
1214184	1214554	B	0.99527	memory
1214622	1215026	B	0.99303	involved
1215058	1215206	B	0.9988	in
1215228	1215750	B	0.99364	here.
1215900	1216306	B	0.99983	Compared
1216338	1216486	B	1.0	to
1216508	1216646	B	1.0	the
1216668	1217042	B	0.82861	earlier
1217106	1217474	B	0.99545	slide
1217522	1217734	B	0.99999	where
1217772	1217878	B	1.0	we
1217884	1218054	B	0.99584	had
1218092	1218294	B	0.99367	that
1218332	1218706	B	0.9993	closed
1218738	1219026	B	0.99991	loop
1219058	1219206	B	0.99997	in
1219228	1219414	B	1.0	the
1219452	1220082	B	0.82776	entangled
1220146	1220870	B	0.91875	picture,
1221230	1221546	B	0.98256	there
1221568	1221802	B	0.61095	was
1221856	1222074	B	0.99998	no
1222112	1222646	B	0.94557	expenditure
1222678	1222874	B	0.95	of
1222912	1223114	B	0.99619	energy.
1223152	1223306	B	0.89979	Is
1223328	1223900	B	0.99693	that.
1227390	1228186	C	0.64	The
1228368	1229100	C	0.53	the
1229630	1230090	C	0.99861	example
1230160	1230346	C	0.96	to
1230368	1230602	C	0.99754	keep
1230656	1230826	C	0.99986	in
1230848	1231226	C	0.99999	mind
1231328	1232074	C	0.99879	here
1232272	1233020	C	0.97038	is
1235170	1235630	C	0.9608	exactly
1235700	1235934	C	1.0	the
1235972	1236270	C	0.9998	process
1236340	1236910	C	0.53175	that
1237060	1237434	C	0.90363	we're
1237482	1238154	C	0.90409	executing
1238202	1238414	C	0.99999	right
1238452	1239040	C	1.0	now.
1241570	1242202	C	0.71385	Alice
1242266	1242590	C	0.99996	has
1242660	1242942	C	1.0	two
1242996	1244030	C	0.77091	components,
1246230	1246594	C	1.0	and
1246632	1246786	C	0.99997	we
1246808	1246994	C	0.99887	are
1247032	1247330	C	0.99995	currently
1247400	1247586	C	0.89869	in
1247608	1247746	C	1.0	the
1247768	1248098	C	0.99922	position
1248184	1248386	C	1.0	of
1248408	1248642	C	0.99999	those
1248696	1249730	C	0.95784	components.
1250470	1250834	C	1.0	And
1250872	1251166	C	0.84248	we're
1251198	1251870	C	0.99421	communicating
1251950	1252542	C	0.99992	classically
1252606	1252930	C	0.69526	with
1253000	1253234	C	1.0	each
1253272	1253860	C	0.99999	other
1254550	1255300	C	1.0	by
1256390	1257310	C	0.94875	employing
1257390	1257682	C	1.0	a
1257736	1258146	C	1.0	channel
1258248	1258714	C	0.73615	that's
1258782	1258966	C	0.9999	part
1258988	1259174	C	0.82	of
1259212	1259414	C	1.0	our
1259452	1259954	C	0.60901	shared
1260002	1260870	C	0.92542	environment.
1261690	1262102	C	0.99965	So
1262156	1262374	C	0.67451	we
1262412	1262758	C	0.73545	are
1262844	1263750	C	0.99997	acting
1264730	1266066	C	0.84927	irreversibly
1266178	1266550	C	0.99999	on
1266620	1266950	C	1.0	our
1267020	1267474	C	0.99999	shared
1267522	1268390	C	0.99875	environment.
1269770	1270520	C	1.0	And
1271870	1272422	C	0.95434	it's
1272486	1272906	C	0.99999	that
1273008	1274038	C	0.6239	irreversible
1274134	1274566	C	0.99999	action
1274598	1274794	C	0.64795	on
1274832	1275034	C	1.0	the
1275072	1275670	C	0.90971	environment
1275750	1275994	C	1.0	that
1276032	1276186	C	0.99999	has
1276208	1276394	C	0.64	the
1276432	1276634	C	0.99999	free
1276672	1277018	C	0.99999	energy
1277104	1277594	C	0.99999	cost
1277712	1278042	C	0.55412	for
1278096	1278266	C	1.0	each
1278288	1278426	C	1.0	of
1278448	1279020	C	1.0	us.
1281070	1281482	C	0.99999	We
1281536	1281802	C	0.9999	actually
1281856	1282074	C	0.99991	have
1282112	1282266	C	1.0	to
1282288	1282570	C	0.82075	make
1282640	1283450	C	0.99977	noise
1284130	1284830	C	0.96	to
1284980	1286110	C	0.99983	communicate,
1286450	1287200	C	1.0	and
1289810	1290174	C	0.99997	our
1290212	1290826	C	0.95985	laptops
1290858	1291102	C	0.62766	are
1291156	1291758	C	0.9999	actually
1291924	1292810	C	0.91947	consuming
1292890	1293520	C	1.0	power.
1294130	1294446	C	0.99999	All
1294468	1294606	C	1.0	of
1294628	1294814	C	0.99998	this
1294852	1295102	C	0.99975	is
1295156	1296118	C	0.99667	classical.
1296314	1296734	C	0.97792	It's
1296782	1297380	C	0.99945	this
1298390	1299550	C	0.71899	irreversibility
1299630	1299970	C	0.99991	that
1300040	1301090	C	0.99547	defines
1301430	1302850	C	0.78624	classicality.
1304710	1305362	C	0.98359	Right.
1305496	1306130	B	0.98	And
1306280	1306594	B	1.0	to
1306632	1306882	B	0.99994	continue
1306936	1307106	B	0.99996	with
1307128	1307314	B	0.99415	this
1307352	1307794	B	0.98987	question,
1307912	1308146	B	0.99	I
1308168	1308740	B	0.99727	guess
1309590	1309906	B	0.90078	it
1309928	1310066	B	0.94627	will
1310088	1310370	B	0.9505	come
1310440	1311018	B	0.27759	ensure
1311134	1311414	B	0.99954	in
1311452	1311702	B	0.99989	later
1311756	1312194	B	0.99972	slides.
1312242	1312454	B	0.99926	But
1312492	1312598	B	1.0	the
1312604	1312774	B	0.99939	other
1312812	1312966	B	0.99998	side
1312988	1313126	B	1.0	of
1313148	1313286	B	0.9637	this
1313308	1313586	B	0.73658	lock
1313618	1314082	B	0.9981	protocol
1314146	1314326	B	0.99939	is
1314348	1314438	B	1.0	the
1314444	1314834	B	0.99984	quantum
1314882	1315334	B	0.99957	channel.
1315452	1316022	B	0.92	And
1316156	1316454	B	0.99996	my
1316492	1316742	B	0.69556	question
1316796	1317014	B	0.84	to
1317052	1317638	B	0.99864	you,
1317804	1318466	B	0.99273	Chris,
1318578	1318950	B	0.99971	is
1319020	1319254	B	0.99977	just
1319292	1319542	B	0.87862	like
1319596	1319814	B	0.99986	there
1319852	1320150	B	0.99962	is
1320220	1320454	B	0.99912	an
1320492	1321134	B	0.96326	expenditure
1321202	1321434	B	1.0	of
1321472	1321866	B	0.99999	time
1321968	1322282	B	0.64	and
1322336	1322698	B	1.0	energy
1322784	1323126	B	0.99994	involved
1323158	1323306	B	0.99999	in
1323328	1323466	B	0.99996	this
1323488	1323990	B	0.99254	classical
1324070	1324700	B	0.99994	channel,
1326190	1326506	B	0.99992	is
1326528	1326618	B	1.0	the
1326624	1327014	B	0.59097	quantum
1327062	1327370	B	0.99995	channel
1327440	1327722	B	0.99998	basically
1327776	1327994	B	1.0	the
1328032	1328406	B	0.99771	opposite
1328438	1328586	B	1.0	of
1328608	1328890	B	0.99942	that
1328960	1329690	B	0.99988	meaning
1330510	1330874	B	0.99946	its
1330912	1331126	B	0.98757	action
1331158	1331354	B	0.99998	is
1331392	1332410	B	0.32038	instantaneous
1332910	1333810	B	0.92567	entanglement,
1333910	1334810	B	0.64248	presumably.
1334970	1335342	B	1.0	And
1335396	1335710	B	0.99997	also,
1335780	1336062	B	0.99999	again,
1336116	1336286	B	1.0	back
1336308	1336446	B	1.0	to
1336468	1336750	B	0.99996	that
1336820	1337162	B	0.71101	loop
1337226	1337674	B	0.99996	picture
1337722	1338030	B	1.0	of
1338100	1338634	B	0.93553	entangled
1338682	1339390	B	0.99891	cycle,
1340290	1340606	B	0.99997	is
1340628	1340814	B	0.985	there
1340852	1341054	B	0.99999	just
1341092	1341246	B	0.99998	no
1341268	1341626	B	0.98282	passage
1341658	1341806	B	1.0	of
1341828	1342062	B	1.0	time,
1342116	1342334	B	0.9982	no
1342372	1342906	B	0.82615	expenditure
1342938	1343086	B	1.0	of
1343108	1343680	B	0.97661	energy?
1344690	1345198	B	0.99845	Does
1345284	1345486	B	1.0	any
1345508	1345646	B	0.78	of
1345668	1345854	B	0.99999	that
1345892	1346106	B	0.9877	make
1346148	1346740	B	0.64393	sense?
1348150	1348610	C	0.9357	Yeah.
1348680	1348866	C	1.0	And
1348888	1349026	C	1.0	I
1349048	1349186	C	1.0	think
1349208	1349406	C	0.99934	it's
1349438	1349922	C	0.99999	worth
1350056	1350450	C	1.0	actually
1350520	1350802	C	0.99998	going
1350856	1351410	C	0.61	to
1351560	1351874	C	0.91	the
1351912	1352162	C	1.0	next
1352216	1352606	C	0.99997	slide
1352638	1352930	C	0.99998	here
1353000	1353234	C	0.99999	where
1353272	1353666	C	0.99997	we
1353768	1354130	C	0.99992	complete
1354200	1354386	C	1.0	the
1354408	1354830	C	0.40956	loop
1354910	1355202	C	1.0	and
1355256	1355474	C	0.99997	add
1355512	1355714	C	0.67	the
1355752	1356174	C	0.9999	quantum
1356222	1356820	C	0.99993	channel.
1359450	1359766	B	0.95952	Is
1359788	1359926	B	0.9994	it
1359948	1360134	B	0.99992	this
1360172	1360662	B	0.96	one?
1360796	1361480	C	0.9844	Yeah.
1364090	1364406	C	1.0	I
1364428	1365046	C	0.99839	think
1365228	1365622	C	0.99	to
1365676	1366134	C	0.99995	understand
1366252	1366674	C	0.89995	what's
1366722	1366982	C	1.0	going
1367036	1367302	C	0.99993	on
1367356	1367960	C	0.99992	here,
1368330	1368646	C	1.0	I
1368668	1368806	C	1.0	think
1368828	1369074	C	0.97647	it's
1369122	1369382	C	0.99999	very
1369436	1369922	C	0.7037	useful
1369986	1370166	C	1.0	to
1370188	1370374	C	0.99983	think
1370412	1370566	C	1.0	of
1370588	1371026	C	0.97081	it
1371148	1371434	C	0.53644	in
1371472	1371770	C	0.99997	terms
1371840	1372362	C	1.0	of
1372496	1372746	C	0.99	a
1372768	1373254	C	0.92427	Belly
1373302	1373658	C	0.494	PR
1373744	1374650	C	0.99839	experiment,
1375310	1375818	C	0.81781	right,
1375904	1376540	C	0.9988	where
1378590	1379254	C	0.99984	Bob,
1379302	1379466	C	1.0	in
1379488	1379674	C	1.0	this
1379712	1379962	C	0.99999	case,
1380016	1380234	C	1.0	the
1380272	1380614	C	0.99994	shared
1380662	1381450	C	0.61681	environment
1381950	1382838	C	0.96361	includes
1382934	1383290	C	0.98	the
1383360	1384170	C	0.99875	source
1384530	1385034	C	0.9914	that's
1385082	1385514	C	0.98624	creating
1385562	1385774	C	1.0	the
1385812	1386314	C	0.99826	entangled
1386362	1387150	C	0.61971	pair,
1388050	1388800	C	0.99999	which
1389810	1390174	C	0.57	a
1390212	1390462	C	0.92	one
1390516	1390686	C	1.0	and
1390708	1390894	C	1.0	a
1390932	1391566	C	0.9	two
1391748	1392570	C	0.9944	observe
1392650	1394030	C	0.93661	simultaneously.
1394930	1395342	C	0.94466	They
1395396	1395990	C	1.0	interact
1396090	1397102	C	0.84619	simultaneously
1397166	1397780	C	0.99906	with
1398790	1399250	C	0.99512	their
1399320	1399650	C	1.0	two
1399720	1400798	C	0.99004	detectors,
1400974	1401314	C	0.99994	which
1401352	1401554	C	0.99985	are
1401592	1402206	C	0.93364	interacting
1402238	1402434	C	1.0	with
1402472	1402626	C	1.0	the
1402648	1403134	C	0.99635	entangled
1403182	1403502	C	0.94494	pair.
1403566	1403746	C	0.99878	So
1403768	1403906	C	0.99991	you
1403928	1404066	C	0.99992	can
1404088	1404226	C	0.99997	think
1404248	1404914	C	1.0	of
1405112	1405522	C	0.70884	their
1405576	1405890	C	0.5	two
1405960	1406670	C	0.98514	detectors
1406750	1406994	C	0.99891	are
1407032	1407970	C	0.9976	entangled,
